dataset,split,configuration,seed,sample_id,label,probability
biosnap,random,full,82,3009,0,0.007792826276272535
biosnap,random,full,82,3010,1,0.00017742696218192577
biosnap,random,full,82,3011,0,0.006520216353237629
biosnap,random,full,82,3012,1,0.00851502176374197
biosnap,random,full,82,3013,0,0.5381760597229004
biosnap,random,full,82,3014,1,0.9914935827255249
biosnap,random,full,82,3015,0,0.9986532926559448
biosnap,random,full,82,3016,1,0.9999805688858032
biosnap,random,full,82,3017,0,0.003173296572640538
biosnap,random,full,82,3018,0,0.0025959748309105635
biosnap,random,full,82,3019,1,0.9818374514579773
biosnap,random,full,82,3020,0,0.0011974062072113156
biosnap,random,full,82,3021,1,0.9999822378158569
biosnap,random,full,82,3022,1,0.9999840259552002
biosnap,random,full,82,3023,1,0.9199091196060181
biosnap,random,full,82,3024,1,0.8220338225364685
biosnap,random,full,82,3025,0,0.0037710326723754406
biosnap,random,full,82,3026,0,4.2702446080511436e-05
biosnap,random,full,82,3027,1,0.9877915382385254
biosnap,random,full,82,3028,0,0.12046554684638977
biosnap,random,full,82,3029,1,0.9997789263725281
biosnap,random,full,82,3030,0,0.00014189654029905796
biosnap,random,full,82,3031,0,1.1303305313958845e-07
biosnap,random,full,82,3032,1,0.9726879596710205
biosnap,random,full,82,3033,1,0.9996223449707031
biosnap,random,full,82,3034,1,4.79735026601702e-05
biosnap,random,full,82,3035,0,0.6390478014945984
biosnap,random,full,82,3036,1,0.9971862435340881
biosnap,random,full,82,3037,0,1.1965337762376294e-05
biosnap,random,full,82,3038,0,0.0024755531921982765
biosnap,random,full,82,3039,1,0.9999920129776001
biosnap,random,full,82,3040,0,0.010885803960263729
biosnap,random,full,82,3041,1,0.9999517202377319
biosnap,random,full,82,3042,0,1.3035466508881655e-05
biosnap,random,full,82,3043,1,0.9996139407157898
biosnap,random,full,82,3044,1,0.9722760319709778
biosnap,random,full,82,3045,0,0.9400674104690552
biosnap,random,full,82,3046,1,0.9999076128005981
biosnap,random,full,82,3047,1,0.010858871974050999
biosnap,random,full,82,3048,1,0.999974250793457
biosnap,random,full,82,3049,0,0.12613007426261902
biosnap,random,full,82,3050,1,0.9999998807907104
biosnap,random,full,82,3051,0,0.31629398465156555
biosnap,random,full,82,3052,1,0.9999969005584717
biosnap,random,full,82,3053,0,0.26399949193000793
biosnap,random,full,82,3054,0,5.871973826288013e-06
biosnap,random,full,82,3055,1,0.9997302889823914
biosnap,random,full,82,3056,1,0.9999688863754272
biosnap,random,full,82,3057,0,0.0005065284785814583
biosnap,random,full,82,3058,0,0.005504925735294819
biosnap,random,full,82,3059,1,0.9977464079856873
biosnap,random,full,82,3060,0,3.101622860413045e-05
biosnap,random,full,82,3061,1,0.999812662601471
biosnap,random,full,82,3062,0,6.617628241656348e-05
biosnap,random,full,82,3063,1,0.9999986886978149
biosnap,random,full,82,3064,1,0.9862776398658752
biosnap,random,full,82,3065,1,0.9997147917747498
biosnap,random,full,82,3066,0,0.9018132090568542
biosnap,random,full,82,3067,1,0.6712905168533325
biosnap,random,full,82,3068,1,0.9999996423721313
biosnap,random,full,82,3069,0,0.002975926734507084
biosnap,random,full,82,3070,1,0.9995169639587402
biosnap,random,full,82,3071,0,0.6310744881629944
biosnap,random,full,82,3072,0,5.963539706499432e-07
biosnap,random,full,82,3073,0,0.13258270919322968
biosnap,random,full,82,3074,1,0.9999940395355225
biosnap,random,full,82,3075,0,0.005785564426332712
biosnap,random,full,82,3076,0,0.0014285729266703129
biosnap,random,full,82,3077,0,0.20488491654396057
biosnap,random,full,82,3078,0,0.9890198111534119
biosnap,random,full,82,3079,0,0.048072751611471176
biosnap,random,full,82,3080,1,0.9999606609344482
biosnap,random,full,82,3081,1,0.9999715089797974
biosnap,random,full,82,3082,0,0.0005148329073563218
biosnap,random,full,82,3083,0,0.0001039989001583308
biosnap,random,full,82,3084,1,0.006847091019153595
biosnap,random,full,82,3085,1,5.16985819558613e-05
biosnap,random,full,82,3086,0,0.0008045185822993517
biosnap,random,full,82,3087,1,0.9993603825569153
biosnap,random,full,82,3088,0,3.9296730314219985e-09
biosnap,random,full,82,3089,0,0.002360638463869691
biosnap,random,full,82,3090,1,0.9983269572257996
biosnap,random,full,82,3091,0,0.00023571857309434563
biosnap,random,full,82,3092,1,0.998537540435791
biosnap,random,full,82,3093,0,7.481747616111534e-06
biosnap,random,full,82,3094,1,0.9999903440475464
biosnap,random,full,82,3095,0,3.6455098939569552e-09
biosnap,random,full,82,3096,0,5.517789304576581e-06
biosnap,random,full,82,3097,1,0.6520712971687317
biosnap,random,full,82,3098,0,0.0001484085078118369
biosnap,random,full,82,3099,0,5.119500309791469e-11
biosnap,random,full,82,3100,0,1.5481659829674754e-06
biosnap,random,full,82,3101,0,0.0004567493742797524
biosnap,random,full,82,3102,1,0.9994107484817505
biosnap,random,full,82,3103,1,0.9999979734420776
biosnap,random,full,82,3104,0,3.414327522932581e-07
biosnap,random,full,82,3105,1,0.9958595633506775
biosnap,random,full,82,3106,1,0.0014385366812348366
biosnap,random,full,82,3107,0,6.684643449261785e-05
biosnap,random,full,82,3108,1,0.7398693561553955
biosnap,random,full,82,3109,1,0.7118523716926575
biosnap,random,full,82,3110,0,0.08466633409261703
biosnap,random,full,82,3111,1,0.9999597072601318
biosnap,random,full,82,3112,0,0.00019598708604462445
biosnap,random,full,82,3113,0,7.950240251375362e-05
biosnap,random,full,82,3114,1,0.9995085000991821
biosnap,random,full,82,3115,0,0.3550509214401245
biosnap,random,full,82,3116,0,0.9991222023963928
biosnap,random,full,82,3117,1,0.9992215633392334
biosnap,random,full,82,3118,1,0.9999759197235107
biosnap,random,full,82,3119,0,0.0003799948317464441
biosnap,random,full,82,3120,1,0.9999890327453613
biosnap,random,full,82,3121,0,5.61619572181371e-06
biosnap,random,full,82,3122,0,4.837770575250033e-07
biosnap,random,full,82,3123,0,0.7578145861625671
biosnap,random,full,82,3124,1,0.4287484884262085
biosnap,random,full,82,3125,1,0.9961913824081421
biosnap,random,full,82,3126,1,0.0006550379912368953
biosnap,random,full,82,3127,0,0.010802161879837513
biosnap,random,full,82,3128,0,2.82976134258206e-06
biosnap,random,full,82,3129,1,0.9990931749343872
biosnap,random,full,82,3130,0,0.9999842643737793
biosnap,random,full,82,3131,1,0.999987006187439
biosnap,random,full,82,3132,1,0.9999834299087524
biosnap,random,full,82,3133,1,0.997892439365387
biosnap,random,full,82,3134,1,0.7793315649032593
biosnap,random,full,82,3135,0,0.0978531464934349
biosnap,random,full,82,3136,1,0.10051124542951584
biosnap,random,full,82,3137,1,0.999982476234436
biosnap,random,full,82,3138,1,0.9999873638153076
biosnap,random,full,82,3139,1,0.9999819993972778
biosnap,random,full,82,3140,0,0.0038424874655902386
biosnap,random,full,82,3141,0,0.0004790674720425159
biosnap,random,full,82,3142,1,0.9999737739562988
biosnap,random,full,82,3143,1,0.00014194470713846385
biosnap,random,full,82,3144,0,1.350035654468229e-05
biosnap,random,full,82,3145,0,0.994763195514679
biosnap,random,full,82,3146,1,0.9846305251121521
biosnap,random,full,82,3147,0,5.5445439102186356e-06
biosnap,random,full,82,3148,1,0.9998965263366699
biosnap,random,full,82,3149,1,0.7418275475502014
biosnap,random,full,82,3150,1,0.9999990463256836
biosnap,random,full,82,3151,1,0.9999996423721313
biosnap,random,full,82,3152,1,0.9994699358940125
biosnap,random,full,82,3153,1,0.9999841451644897
biosnap,random,full,82,3154,1,0.9990323781967163
biosnap,random,full,82,3155,1,1.0
biosnap,random,full,82,3156,0,0.00010768318315967917
biosnap,random,full,82,3157,0,6.272076461755205e-06
biosnap,random,full,82,3158,1,0.9998985528945923
biosnap,random,full,82,3159,1,0.9978432655334473
biosnap,random,full,82,3160,1,0.9958769083023071
biosnap,random,full,82,3161,0,7.121931503206724e-06
biosnap,random,full,82,3162,0,0.9979878664016724
biosnap,random,full,82,3163,0,1.082321432477329e-05
biosnap,random,full,82,3164,0,0.0003164830559398979
biosnap,random,full,82,3165,0,0.7289642095565796
biosnap,random,full,82,3166,1,0.0050462088547647
biosnap,random,full,82,3167,0,7.784259651089087e-06
biosnap,random,full,82,3168,0,0.00020095912623219192
biosnap,random,full,82,3169,0,0.22451265156269073
biosnap,random,full,82,3170,0,0.000339294143486768
biosnap,random,full,82,3171,1,0.999995231628418
biosnap,random,full,82,3172,1,0.9995852112770081
biosnap,random,full,82,3173,1,0.9966241121292114
biosnap,random,full,82,3174,0,3.0130586310406215e-05
biosnap,random,full,82,3175,0,0.9750770330429077
biosnap,random,full,82,3176,0,0.10342727601528168
biosnap,random,full,82,3177,1,0.00633969996124506
biosnap,random,full,82,3178,0,0.9995118379592896
biosnap,random,full,82,3179,0,0.20609880983829498
biosnap,random,full,82,3180,0,0.0011249958770349622
biosnap,random,full,82,3181,1,0.9999580383300781
biosnap,random,full,82,3182,1,0.0019488382386043668
biosnap,random,full,82,3183,1,1.0
biosnap,random,full,82,3184,1,0.9938260912895203
biosnap,random,full,82,3185,1,0.9736993908882141
biosnap,random,full,82,3186,0,5.417145439423621e-05
biosnap,random,full,82,3187,1,0.9449477195739746
biosnap,random,full,82,3188,1,0.7840749621391296
biosnap,random,full,82,3189,1,0.9961852431297302
biosnap,random,full,82,3190,0,0.3995550274848938
biosnap,random,full,82,3191,1,0.34262755513191223
biosnap,random,full,82,3192,0,0.05783310905098915
biosnap,random,full,82,3193,1,0.4808800518512726
biosnap,random,full,82,3194,1,0.16730733215808868
biosnap,random,full,82,3195,0,0.0001036095927702263
biosnap,random,full,82,3196,0,4.393361905385973e-07
biosnap,random,full,82,3197,0,0.005938062444329262
biosnap,random,full,82,3198,0,6.387779285432771e-05
biosnap,random,full,82,3199,0,0.00011083637946285307
biosnap,random,full,82,3200,1,0.9958598017692566
biosnap,random,full,82,3201,1,0.0026397479232400656
biosnap,random,full,82,3202,0,0.0001357910077786073
biosnap,random,full,82,3203,0,1.19557989819441e-06
biosnap,random,full,82,3204,0,0.0001466326357331127
biosnap,random,full,82,3205,0,3.0439869078691117e-05
biosnap,random,full,82,3206,1,0.9998010993003845
biosnap,random,full,82,3207,1,0.9978013634681702
biosnap,random,full,82,3208,0,6.668862624792382e-06
biosnap,random,full,82,3209,1,0.012418871745467186
biosnap,random,full,82,3210,1,0.0025322430301457644
biosnap,random,full,82,3211,0,1.4231928616936784e-05
biosnap,random,full,82,3212,1,0.9999797344207764
biosnap,random,full,82,3213,0,3.133200516458601e-05
biosnap,random,full,82,3214,1,0.9999104738235474
biosnap,random,full,82,3215,1,0.9897722601890564
biosnap,random,full,82,3216,0,1.388929013046436e-05
biosnap,random,full,82,3217,1,0.0491706021130085
biosnap,random,full,82,3218,0,0.03751387074589729
biosnap,random,full,82,3219,0,3.505205725673477e-08
biosnap,random,full,82,3220,0,0.005532886832952499
biosnap,random,full,82,3221,1,0.9999985694885254
biosnap,random,full,82,3222,0,0.999963641166687
biosnap,random,full,82,3223,0,6.416320502466988e-06
biosnap,random,full,82,3224,0,5.663925435328565e-07
biosnap,random,full,82,3225,1,0.9995890259742737
biosnap,random,full,82,3226,1,0.9999997615814209
biosnap,random,full,82,3227,0,0.9978517293930054
biosnap,random,full,82,3228,0,0.0008354145684279501
biosnap,random,full,82,3229,0,1.464399065298494e-05
biosnap,random,full,82,3230,1,0.9998321533203125
biosnap,random,full,82,3231,1,0.12408541887998581
biosnap,random,full,82,3232,1,0.9999899864196777
biosnap,random,full,82,3233,1,0.25415685772895813
biosnap,random,full,82,3234,1,0.9999681711196899
biosnap,random,full,82,3235,1,0.9999997615814209
biosnap,random,full,82,3236,0,0.011283759027719498
biosnap,random,full,82,3237,1,0.0018143912311643362
biosnap,random,full,82,3238,0,0.03483274579048157
biosnap,random,full,82,3239,0,0.003889943938702345
biosnap,random,full,82,3240,0,9.335596405435354e-05
biosnap,random,full,82,3241,0,0.9852383732795715
biosnap,random,full,82,3242,0,7.228679805848515e-07
biosnap,random,full,82,3243,1,0.09849408268928528
biosnap,random,full,82,3244,1,0.7881017923355103
biosnap,random,full,82,3245,1,0.8139507174491882
biosnap,random,full,82,3246,1,0.9999995231628418
biosnap,random,full,82,3247,1,0.9997480511665344
biosnap,random,full,82,3248,1,0.9046125411987305
biosnap,random,full,82,3249,0,6.367977078980402e-08
biosnap,random,full,82,3250,0,8.547614243070711e-07
biosnap,random,full,82,3251,0,3.576560345663893e-07
biosnap,random,full,82,3252,0,0.004181165713816881
biosnap,random,full,82,3253,0,0.011945279315114021
biosnap,random,full,82,3254,1,0.9677637219429016
biosnap,random,full,82,3255,0,5.814820838168089e-07
biosnap,random,full,82,3256,0,0.8822597861289978
biosnap,random,full,82,3257,1,0.9999979734420776
biosnap,random,full,82,3258,1,0.999937891960144
biosnap,random,full,82,3259,1,0.9983248114585876
biosnap,random,full,82,3260,1,0.9976096153259277
biosnap,random,full,82,3261,1,0.9781888127326965
biosnap,random,full,82,3262,0,2.0495139324339107e-05
biosnap,random,full,82,3263,0,8.950581832323223e-05
biosnap,random,full,82,3264,1,0.8729881644248962
biosnap,random,full,82,3265,1,0.9972569346427917
biosnap,random,full,82,3266,1,0.8812292218208313
biosnap,random,full,82,3267,1,0.8365345597267151
biosnap,random,full,82,3268,1,0.3510601818561554
biosnap,random,full,82,3269,1,0.06927862018346786
biosnap,random,full,82,3270,1,0.9999953508377075
biosnap,random,full,82,3271,1,0.9995311498641968
biosnap,random,full,82,3272,1,0.9999358654022217
biosnap,random,full,82,3273,0,1.900120309983322e-07
biosnap,random,full,82,3274,1,0.9957801103591919
biosnap,random,full,82,3275,1,0.9984068274497986
biosnap,random,full,82,3276,1,0.9904971122741699
biosnap,random,full,82,3277,1,0.8820070028305054
biosnap,random,full,82,3278,1,0.9991617202758789
biosnap,random,full,82,3279,0,0.9470521211624146
biosnap,random,full,82,3280,1,1.4755342192529497e-07
biosnap,random,full,82,3281,1,4.027887189295143e-05
biosnap,random,full,82,3282,0,0.0005499104154296219
biosnap,random,full,82,3283,0,1.4608745004807133e-06
biosnap,random,full,82,3284,0,0.999489426612854
biosnap,random,full,82,3285,0,2.4292643274748116e-07
biosnap,random,full,82,3286,1,0.12779568135738373
biosnap,random,full,82,3287,1,1.0
biosnap,random,full,82,3288,0,0.9322158694267273
biosnap,random,full,82,3289,1,0.9999895095825195
biosnap,random,full,82,3290,1,0.9986127614974976
biosnap,random,full,82,3291,1,0.9995502829551697
biosnap,random,full,82,3292,0,0.002557968720793724
biosnap,random,full,82,3293,0,0.9792790412902832
biosnap,random,full,82,3294,0,6.104155909270048e-05
biosnap,random,full,82,3295,0,0.007807451765984297
biosnap,random,full,82,3296,1,0.2773708701133728
biosnap,random,full,82,3297,0,0.00043514682329259813
biosnap,random,full,82,3298,0,0.743914008140564
biosnap,random,full,82,3299,1,0.9999964237213135
biosnap,random,full,82,3300,1,0.9997817873954773
biosnap,random,full,82,3301,1,0.9999990463256836
biosnap,random,full,82,3302,0,0.003830532543361187
biosnap,random,full,82,3303,1,0.999538779258728
biosnap,random,full,82,3304,1,0.9997909665107727
biosnap,random,full,82,3305,1,0.9920864701271057
biosnap,random,full,82,3306,0,0.047727201133966446
biosnap,random,full,82,3307,0,9.614019290893339e-06
biosnap,random,full,82,3308,1,0.9992052912712097
biosnap,random,full,82,3309,1,0.9999938011169434
biosnap,random,full,82,3310,0,0.006637568585574627
biosnap,random,full,82,3311,0,0.9997438788414001
biosnap,random,full,82,3312,0,9.340389084400158e-08
biosnap,random,full,82,3313,0,2.055269760603551e-06
biosnap,random,full,82,3314,0,1.0025656592915766e-05
biosnap,random,full,82,3315,1,0.35710230469703674
biosnap,random,full,82,3316,1,5.159594365977682e-05
biosnap,random,full,82,3317,0,0.12369801849126816
biosnap,random,full,82,3318,1,0.9999688863754272
biosnap,random,full,82,3319,1,0.025487570092082024
biosnap,random,full,82,3320,0,0.5364557504653931
biosnap,random,full,82,3321,1,0.37457725405693054
biosnap,random,full,82,3322,0,2.1684387320419773e-05
biosnap,random,full,82,3323,0,0.0839732214808464
biosnap,random,full,82,3324,0,0.0019211996113881469
biosnap,random,full,82,3325,1,0.9998890161514282
biosnap,random,full,82,3326,0,0.00411946838721633
biosnap,random,full,82,3327,0,0.013225571252405643
biosnap,random,full,82,3328,1,0.736634373664856
biosnap,random,full,82,3329,0,0.0384976863861084
biosnap,random,full,82,3330,0,0.01189231313765049
biosnap,random,full,82,3331,1,0.9999927282333374
biosnap,random,full,82,3332,1,0.508849024772644
biosnap,random,full,82,3333,1,0.9988245368003845
biosnap,random,full,82,3334,0,0.00016938135377131402
biosnap,random,full,82,3335,0,0.030581241473555565
biosnap,random,full,82,3336,1,0.9996609687805176
biosnap,random,full,82,3337,0,0.03371860459446907
biosnap,random,full,82,3338,0,0.0001211521594086662
biosnap,random,full,82,3339,0,6.6500192588137e-06
biosnap,random,full,82,3340,1,0.8482076525688171
biosnap,random,full,82,3341,1,0.9999997615814209
biosnap,random,full,82,3342,1,0.9812526106834412
biosnap,random,full,82,3343,1,0.9998419284820557
biosnap,random,full,82,3344,0,0.9485160112380981
biosnap,random,full,82,3345,1,0.9999957084655762
biosnap,random,full,82,3346,0,0.0012168398825451732
biosnap,random,full,82,3347,0,0.026528626680374146
biosnap,random,full,82,3348,1,0.9989884495735168
biosnap,random,full,82,3349,0,0.005369205493479967
biosnap,random,full,82,3350,1,0.06404298543930054
biosnap,random,full,82,3351,0,7.627433205925627e-06
biosnap,random,full,82,3352,0,0.0035873346496373415
biosnap,random,full,82,3353,0,1.6527939806110226e-05
biosnap,random,full,82,3354,0,0.0010153768816962838
biosnap,random,full,82,3355,0,0.15916727483272552
biosnap,random,full,82,3356,1,0.9999982118606567
biosnap,random,full,82,3357,1,0.9999996423721313
biosnap,random,full,82,3358,1,0.997751772403717
biosnap,random,full,82,3359,1,0.996286153793335
biosnap,random,full,82,3360,1,0.9999878406524658
biosnap,random,full,82,3361,1,0.9996509552001953
biosnap,random,full,82,3362,1,8.517030437360518e-06
biosnap,random,full,82,3363,0,0.9903954863548279
biosnap,random,full,82,3364,0,0.017469171434640884
biosnap,random,full,82,3365,1,0.9998369216918945
biosnap,random,full,82,3366,1,0.13235481083393097
biosnap,random,full,82,3367,1,0.9978923201560974
biosnap,random,full,82,3368,1,0.9996788501739502
biosnap,random,full,82,3369,1,0.999991774559021
biosnap,random,full,82,3370,1,0.9999992847442627
biosnap,random,full,82,3371,1,0.9921178221702576
biosnap,random,full,82,3372,0,0.03615766018629074
biosnap,random,full,82,3373,0,0.11519278585910797
biosnap,random,full,82,3374,0,2.2354804514179705e-06
biosnap,random,full,82,3375,0,0.00048760633217170835
biosnap,random,full,82,3376,1,0.022280368953943253
biosnap,random,full,82,3377,0,0.9983502626419067
biosnap,random,full,82,3378,0,0.909519374370575
biosnap,random,full,82,3379,0,3.1051444238983095e-05
biosnap,random,full,82,3380,0,0.9983332753181458
biosnap,random,full,82,3381,0,0.0009579595644026995
biosnap,random,full,82,3382,1,0.9999955892562866
biosnap,random,full,82,3383,1,0.0003139287291560322
biosnap,random,full,82,3384,0,0.08859726041555405
biosnap,random,full,82,3385,1,0.9999923706054688
biosnap,random,full,82,3386,0,0.038948386907577515
biosnap,random,full,82,3387,1,0.9978308081626892
biosnap,random,full,82,3388,1,0.9985564351081848
biosnap,random,full,82,3389,0,0.00025630585150793195
biosnap,random,full,82,3390,0,2.304034154576584e-07
biosnap,random,full,82,3391,1,0.9985437393188477
biosnap,random,full,82,3392,1,0.9976800084114075
biosnap,random,full,82,3393,0,0.35416752099990845
biosnap,random,full,82,3394,0,4.473415174288675e-05
biosnap,random,full,82,3395,0,0.6682796478271484
biosnap,random,full,82,3396,1,0.9814374446868896
biosnap,random,full,82,3397,1,0.00034345759195275605
biosnap,random,full,82,3398,1,0.12262552231550217
biosnap,random,full,82,3399,0,0.00464825052767992
biosnap,random,full,82,3400,0,0.09398538619279861
biosnap,random,full,82,3401,1,0.9999969005584717
biosnap,random,full,82,3402,1,0.9999979734420776
biosnap,random,full,82,3403,1,0.9998825788497925
biosnap,random,full,82,3404,0,0.8556058406829834
biosnap,random,full,82,3405,0,0.0013175380881875753
biosnap,random,full,82,3406,0,2.3100917587726144e-06
biosnap,random,full,82,3407,1,0.9999786615371704
biosnap,random,full,82,3408,1,0.9999966621398926
biosnap,random,full,82,3409,1,0.9999873638153076
biosnap,random,full,82,3410,0,2.9913191610830836e-05
biosnap,random,full,82,3411,0,1.5553698176518083e-05
biosnap,random,full,82,3412,1,0.9999138116836548
biosnap,random,full,82,3413,1,0.9925054907798767
biosnap,random,full,82,3414,1,0.9544692635536194
biosnap,random,full,82,3415,1,0.9973203539848328
biosnap,random,full,82,3416,0,0.024140534922480583
biosnap,random,full,82,3417,0,0.0062063904479146
biosnap,random,full,82,3418,1,0.9966719150543213
biosnap,random,full,82,3419,0,0.0001482554798712954
biosnap,random,full,82,3420,0,0.0891164168715477
biosnap,random,full,82,3421,1,0.9999852180480957
biosnap,random,full,82,3422,0,4.8497469833819196e-05
biosnap,random,full,82,3423,1,0.9976480603218079
biosnap,random,full,82,3424,1,0.9839237332344055
biosnap,random,full,82,3425,1,0.9935654997825623
biosnap,random,full,82,3426,1,0.9967081546783447
biosnap,random,full,82,3427,1,0.9999419450759888
biosnap,random,full,82,3428,1,0.9994538426399231
biosnap,random,full,82,3429,0,0.0017151281936094165
biosnap,random,full,82,3430,0,4.860214453117351e-09
biosnap,random,full,82,3431,0,0.8861842751502991
biosnap,random,full,82,3432,0,0.00010999900405295193
biosnap,random,full,82,3433,0,5.884300549041654e-07
biosnap,random,full,82,3434,0,6.764178579032887e-06
biosnap,random,full,82,3435,1,0.8266104459762573
biosnap,random,full,82,3436,1,0.9999998807907104
biosnap,random,full,82,3437,1,0.9999761581420898
biosnap,random,full,82,3438,0,0.0007788371294736862
biosnap,random,full,82,3439,0,0.30175796151161194
biosnap,random,full,82,3440,1,0.999994158744812
biosnap,random,full,82,3441,0,0.00021691973961424083
biosnap,random,full,82,3442,1,0.999998927116394
biosnap,random,full,82,3443,1,0.0006678008357994258
biosnap,random,full,82,3444,0,4.8535221139900386e-05
biosnap,random,full,82,3445,1,0.5227851271629333
biosnap,random,full,82,3446,1,0.9999842643737793
biosnap,random,full,82,3447,0,1.5039636025449e-07
biosnap,random,full,82,3448,0,0.9959251880645752
biosnap,random,full,82,3449,0,0.0007457627798430622
biosnap,random,full,82,3450,1,0.9994348883628845
biosnap,random,full,82,3451,1,0.9999915361404419
biosnap,random,full,82,3452,0,2.267706349812215e-06
biosnap,random,full,82,3453,0,0.023915976285934448
biosnap,random,full,82,3454,0,0.0002797480847220868
biosnap,random,full,82,3455,1,0.9944896697998047
biosnap,random,full,82,3456,0,0.003648863174021244
biosnap,random,full,82,3457,0,0.00012974682613275945
biosnap,random,full,82,3458,0,6.080839284550166e-06
biosnap,random,full,82,3459,0,1.7929218302015215e-05
biosnap,random,full,82,3460,1,0.7537481188774109
biosnap,random,full,82,3461,0,0.003612855216488242
biosnap,random,full,82,3462,0,0.00044345235801301897
biosnap,random,full,82,3463,0,0.00019185761630069464
biosnap,random,full,82,3464,1,0.9999822378158569
biosnap,random,full,82,3465,0,2.832248355844058e-07
biosnap,random,full,82,3466,1,0.999640703201294
biosnap,random,full,82,3467,1,0.9999854564666748
biosnap,random,full,82,3468,1,0.9999425411224365
biosnap,random,full,82,3469,1,0.999996542930603
biosnap,random,full,82,3470,1,0.9999157190322876
biosnap,random,full,82,3471,0,0.8457697033882141
biosnap,random,full,82,3472,0,0.17440611124038696
biosnap,random,full,82,3473,0,0.9977709054946899
biosnap,random,full,82,3474,1,0.9956657290458679
biosnap,random,full,82,3475,0,6.551597471116111e-05
biosnap,random,full,82,3476,1,0.9999997615814209
biosnap,random,full,82,3477,1,0.9904955625534058
biosnap,random,full,82,3478,0,0.000960840261541307
biosnap,random,full,82,3479,1,0.9999699592590332
biosnap,random,full,82,3480,1,0.004796167835593224
biosnap,random,full,82,3481,0,5.453862286231015e-07
biosnap,random,full,82,3482,0,0.007234599441289902
biosnap,random,full,82,3483,0,0.00044494177564047277
biosnap,random,full,82,3484,1,0.9966778755187988
biosnap,random,full,82,3485,0,0.004622004926204681
biosnap,random,full,82,3486,1,0.999993085861206
biosnap,random,full,82,3487,1,0.9999912977218628
biosnap,random,full,82,3488,0,0.0006011803634464741
biosnap,random,full,82,3489,1,0.7023089528083801
biosnap,random,full,82,3490,0,0.20542646944522858
biosnap,random,full,82,3491,0,0.00017728337843436748
biosnap,random,full,82,3492,0,0.005068330559879541
biosnap,random,full,82,3493,0,0.9996763467788696
biosnap,random,full,82,3494,0,0.0001187756352010183
biosnap,random,full,82,3495,0,5.845462283105007e-07
biosnap,random,full,82,3496,0,1.4221058108887519e-06
biosnap,random,full,82,3497,0,1.7391594155924395e-05
biosnap,random,full,82,3498,0,0.0012083493638783693
biosnap,random,full,82,3499,0,1.9020844774786383e-05
biosnap,random,full,82,3500,0,0.43804433941841125
biosnap,random,full,82,3501,0,0.9296483993530273
biosnap,random,full,82,3502,0,0.3489294946193695
biosnap,random,full,82,3503,0,0.07603742182254791
biosnap,random,full,82,3504,1,0.7674767374992371
biosnap,random,full,82,3505,1,0.9997010231018066
biosnap,random,full,82,3506,0,0.06722509860992432
biosnap,random,full,82,3507,0,1.9118777345283888e-05
biosnap,random,full,82,3508,0,7.960586663102731e-05
biosnap,random,full,82,3509,1,0.9941326975822449
biosnap,random,full,82,3510,0,0.004089718218892813
biosnap,random,full,82,3511,1,0.8596084713935852
biosnap,random,full,82,3512,1,0.9895147085189819
biosnap,random,full,82,3513,1,0.9999995231628418
biosnap,random,full,82,3514,1,0.9954326152801514
biosnap,random,full,82,3515,0,0.9790107011795044
biosnap,random,full,82,3516,1,0.9998365640640259
biosnap,random,full,82,3517,1,0.9997937083244324
biosnap,random,full,82,3518,0,0.018777353689074516
biosnap,random,full,82,3519,0,4.332289790909272e-06
biosnap,random,full,82,3520,1,0.999996542930603
biosnap,random,full,82,3521,1,0.006937058176845312
biosnap,random,full,82,3522,0,0.41752979159355164
biosnap,random,full,82,3523,1,0.9999996423721313
biosnap,random,full,82,3524,0,0.002584615023806691
biosnap,random,full,82,3525,0,2.1806771144383674e-07
biosnap,random,full,82,3526,1,0.9999854564666748
biosnap,random,full,82,3527,0,6.956879224162549e-05
biosnap,random,full,82,3528,0,0.07956895232200623
biosnap,random,full,82,3529,1,0.9999192953109741
biosnap,random,full,82,3530,1,0.9999991655349731
biosnap,random,full,82,3531,1,0.991193950176239
biosnap,random,full,82,3532,1,0.965666651725769
biosnap,random,full,82,3533,1,0.9999613761901855
biosnap,random,full,82,3534,0,0.9931602478027344
biosnap,random,full,82,3535,1,0.9999761581420898
biosnap,random,full,82,3536,1,0.9997902512550354
biosnap,random,full,82,3537,1,0.9999997615814209
biosnap,random,full,82,3538,0,0.972124457359314
biosnap,random,full,82,3539,1,0.9999562501907349
biosnap,random,full,82,3540,0,3.041668242076412e-05
biosnap,random,full,82,3541,0,0.20536360144615173
biosnap,random,full,82,3542,0,0.14333166182041168
biosnap,random,full,82,3543,1,0.9981423616409302
biosnap,random,full,82,3544,0,0.0002474394568707794
biosnap,random,full,82,3545,1,0.9999995231628418
biosnap,random,full,82,3546,1,0.9999951124191284
biosnap,random,full,82,3547,0,0.4190550148487091
biosnap,random,full,82,3548,0,0.9104240536689758
biosnap,random,full,82,3549,0,8.636010898044333e-05
biosnap,random,full,82,3550,1,0.948688805103302
biosnap,random,full,82,3551,1,0.999554455280304
biosnap,random,full,82,3552,1,0.9999896287918091
biosnap,random,full,82,3553,1,0.9998688697814941
biosnap,random,full,82,3554,1,0.9999802112579346
biosnap,random,full,82,3555,1,0.9995470643043518
biosnap,random,full,82,3556,1,0.00989071186631918
biosnap,random,full,82,3557,0,0.9986706972122192
